time,waist_pos,shoulder_pos,elbow_pos,forearm_roll_pos,wrist_angle_pos,wrist_rotate_pos
1.782207009781189919e+09,-3.681553900241851807e-02,4.095728695392608643e-01,9.510681033134460449e-02,3.067961661145091057e-03,1.273204088211059570e-01,1.533980830572545528e-03
1.782207009791352272e+09,-3.681553900241851807e-02,3.973010480403900146e-01,8.590292930603027344e-02,3.067961661145091057e-03,1.411262303590774536e-01,3.067961661145091057e-03
1.782207009801296711e+09,-3.374757990241050720e-02,3.865631818771362305e-01,7.669904083013534546e-02,3.067961661145091057e-03,1.549320667982101440e-01,4.601942375302314758e-03
1.782207009811382055e+09,-3.221359848976135254e-02,3.742913305759429932e-01,6.749515980482101440e-02,3.067961661145091057e-03,1.672039031982421875e-01,4.601942375302314758e-03
1.782207009821557045e+09,-2.914563566446304321e-02,3.589515089988708496e-01,5.675728991627693176e-02,3.067961661145091057e-03,1.825437247753143311e-01,4.601942375302314758e-03
1.782207009831328630e+09,-2.761165425181388855e-02,3.405437469482421875e-01,4.448544234037399292e-02,3.067961661145091057e-03,1.963495463132858276e-01,4.601942375302314758e-03
1.782207009841380119e+09,-2.454369328916072845e-02,3.236699700355529785e-01,3.374757990241050720e-02,3.067961661145091057e-03,2.070874124765396118e-01,4.601942375302314758e-03
1.782207009851248026e+09,-1.840776950120925903e-02,3.083301484584808350e-01,1.994175091385841370e-02,3.067961661145091057e-03,2.193592637777328491e-01,4.601942375302314758e-03
1.782207009861240625e+09,-1.227184664458036423e-02,2.960582971572875977e-01,9.203884750604629517e-03,3.067961661145091057e-03,2.285631448030471802e-01,4.601942375302314758e-03
1.782207009871594667e+09,-4.601942375302314758e-03,2.807185053825378418e-01,-4.601942375302314758e-03,3.067961661145091057e-03,2.408349961042404175e-01,6.135923322290182114e-03
1.782207009881179810e+09,3.067961661145091057e-03,2.669126689434051514e-01,-1.994175091385841370e-02,3.067961661145091057e-03,2.500388622283935547e-01,4.601942375302314758e-03
1.782207009891428471e+09,9.203884750604629517e-03,2.515728473663330078e-01,-3.528155758976936340e-02,3.067961661145091057e-03,2.607767283916473389e-01,4.601942375302314758e-03
1.782207009901173592e+09,1.687378995120525360e-02,2.377670258283615112e-01,-5.368933081626892090e-02,3.067961661145091057e-03,2.684466540813446045e-01,4.601942375302314758e-03
1.782207009911308289e+09,2.300971187651157379e-02,2.254951894283294678e-01,-6.749515980482101440e-02,3.067961661145091057e-03,2.761165499687194824e-01,4.601942375302314758e-03
1.782207009921622515e+09,3.221359848976135254e-02,2.132233381271362305e-01,-8.283496648073196411e-02,3.067961661145091057e-03,2.837864458560943604e-01,3.067961661145091057e-03
1.782207009931197405e+09,3.988350182771682739e-02,1.994175016880035400e-01,-9.970875084400177002e-02,3.067961661145091057e-03,2.914563715457916260e-01,0.000000000000000000e+00
1.782207009941214323e+09,4.755340516567230225e-02,1.840776950120925903e-01,-1.150485649704933167e-01,3.067961661145091057e-03,2.960582971572875977e-01,-1.533980830572545528e-03
1.782207009951137066e+09,5.368933081626892090e-02,1.672039031982421875e-01,-1.303883641958236694e-01,3.067961661145091057e-03,3.021942377090454102e-01,0.000000000000000000e+00
1.782207009961173296e+09,5.982525274157524109e-02,1.518640965223312378e-01,-1.426602154970169067e-01,3.067961661145091057e-03,3.067961633205413818e-01,0.000000000000000000e+00
1.782207009971276760e+09,6.596117466688156128e-02,1.380582749843597412e-01,-1.533980816602706909e-01,3.067961661145091057e-03,3.098641335964202881e-01,-1.533980830572545528e-03
1.782207009981571913e+09,7.516506314277648926e-02,1.257864236831665039e-01,-1.641359478235244751e-01,3.067961661145091057e-03,3.129321038722991943e-01,-1.533980830572545528e-03
1.782207009991193295e+09,8.130098134279251099e-02,1.104466170072555542e-01,-1.733398288488388062e-01,3.067961661145091057e-03,3.144660592079162598e-01,0.000000000000000000e+00
1.782207010001418352e+09,8.897088468074798584e-02,9.203884750604629517e-02,-1.825437247753143311e-01,3.067961661145091057e-03,3.160000443458557129e-01,0.000000000000000000e+00
1.782207010011220217e+09,9.357283264398574829e-02,7.209710031747817993e-02,-1.871456652879714966e-01,3.067961661145091057e-03,3.175340294837951660e-01,0.000000000000000000e+00
1.782207010021181107e+09,9.970875084400177002e-02,5.675728991627693176e-02,-1.902136206626892090e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010031639099e+09,1.058446764945983887e-01,3.988350182771682739e-02,-1.917476058006286621e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010041187286e+09,1.119806021451950073e-01,2.147573232650756836e-02,-1.902136206626892090e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010051247120e+09,1.181165203452110291e-01,1.533980830572545528e-03,-1.886796355247497559e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010061184406e+09,1.242524459958076477e-01,-1.840776950120925903e-02,-1.856116801500320435e-01,3.067961661145091057e-03,3.175340294837951660e-01,0.000000000000000000e+00
1.782207010071610928e+09,1.303883641958236694e-01,-3.834952041506767273e-02,-1.810097396373748779e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010081257582e+09,1.365242898464202881e-01,-5.675728991627693176e-02,-1.748738139867782593e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010091287613e+09,1.426602154970169067e-01,-7.363107800483703613e-02,-1.687378883361816406e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010101257801e+09,1.472621560096740723e-01,-9.357283264398574829e-02,-1.610679924488067627e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010111719608e+09,1.518640965223312378e-01,-1.150485649704933167e-01,-1.533980816602706909e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010121236801e+09,1.580000221729278564e-01,-1.365242898464202881e-01,-1.441942006349563599e-01,3.067961661145091057e-03,3.190680146217346191e-01,-1.533980830572545528e-03
1.782207010131587982e+09,1.641359478235244751e-01,-1.564660519361495972e-01,-1.334563344717025757e-01,3.067961661145091057e-03,3.190680146217346191e-01,-1.533980830572545528e-03
1.782207010141154766e+09,1.687378883361816406e-01,-1.733398288488388062e-01,-1.227184683084487915e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010151275158e+09,1.748738139867782593e-01,-1.917476058006286621e-01,-1.135145798325538635e-01,3.067961661145091057e-03,3.190680146217346191e-01,-1.533980830572545528e-03
1.782207010161498785e+09,1.810097396373748779e-01,-2.101553678512573242e-01,-1.027767136693000793e-01,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010171198130e+09,1.856116801500320435e-01,-2.316311001777648926e-01,-9.357283264398574829e-02,3.067961661145091057e-03,3.175340294837951660e-01,-1.533980830572545528e-03
1.782207010181205750e+09,1.917476058006286621e-01,-2.500388622283935547e-01,-8.436894416809082031e-02,3.067961661145091057e-03,3.190680146217346191e-01,-1.533980830572545528e-03
1.782207010191267014e+09,1.963495463132858276e-01,-2.669126689434051514e-01,-7.516506314277648926e-02,3.067961661145091057e-03,3.190680146217346191e-01,-1.533980830572545528e-03
1.782207010201416492e+09,2.009514868259429932e-01,-2.822524607181549072e-01,-6.749515980482101440e-02,3.067961661145091057e-03,3.190680146217346191e-01,-1.533980830572545528e-03
1.782207010211251974e+09,2.070874124765396118e-01,-2.975922822952270508e-01,-5.982525274157524109e-02,3.067961661145091057e-03,3.206019997596740723e-01,-1.533980830572545528e-03
1.782207010221134424e+09,2.101553678512573242e-01,-3.144660592079162598e-01,-5.368933081626892090e-02,3.067961661145091057e-03,3.221359848976135254e-01,-1.533980830572545528e-03
1.782207010231191635e+09,2.147573232650756836e-01,-3.298058807849884033e-01,-4.755340516567230225e-02,3.067961661145091057e-03,3.236699700355529785e-01,-1.533980830572545528e-03
1.782207010241177320e+09,2.178252786397933960e-01,-3.451456725597381592e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.252039253711700439e-01,-1.533980830572545528e-03
1.782207010251255274e+09,2.208932340145111084e-01,-3.589515089988708496e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.282718956470489502e-01,-1.533980830572545528e-03
1.782207010261158466e+09,2.224272191524505615e-01,-3.696893751621246338e-01,-4.141748324036598206e-02,3.067961661145091057e-03,3.313398659229278564e-01,-1.533980830572545528e-03
1.782207010271346569e+09,2.270291596651077271e-01,-3.819612264633178711e-01,-4.141748324036598206e-02,3.067961661145091057e-03,3.328738510608673096e-01,-1.533980830572545528e-03
1.782207010281397104e+09,2.300971299409866333e-01,-3.942330777645111084e-01,-4.141748324036598206e-02,3.067961661145091057e-03,3.359417915344238281e-01,-1.533980830572545528e-03
1.782207010291541100e+09,2.316311001777648926e-01,-4.049709439277648926e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.390097618103027344e-01,-1.533980830572545528e-03
1.782207010301190615e+09,2.346990704536437988e-01,-4.141748249530792236e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.420777320861816406e-01,-1.533980830572545528e-03
1.782207010311412573e+09,2.362330406904220581e-01,-4.264466762542724609e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.466796576976776123e-01,-1.533980830572545528e-03
1.782207010321501493e+09,2.377670258283615112e-01,-4.356505572795867920e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.482136428356170654e-01,-1.533980830572545528e-03
1.782207010331251621e+09,2.408349961042404175e-01,-4.479224085807800293e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.512816131114959717e-01,-1.533980830572545528e-03
1.782207010341233730e+09,2.423689663410186768e-01,-4.571262896060943604e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.528155982494354248e-01,-1.533980830572545528e-03
1.782207010351456404e+09,2.423689663410186768e-01,-4.647961854934692383e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.574175238609313965e-01,-1.533980830572545528e-03
1.782207010361250639e+09,2.469709068536758423e-01,-4.724660813808441162e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.589515089988708496e-01,-1.533980830572545528e-03
1.782207010371298313e+09,2.469709068536758423e-01,-4.816699922084808350e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.620194792747497559e-01,-1.533980830572545528e-03
1.782207010381134748e+09,2.485048919916152954e-01,-4.908738732337951660e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.650874495506286621e-01,-1.533980830572545528e-03
1.782207010391263247e+09,2.485048919916152954e-01,-5.000777244567871094e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.681553900241851807e-01,-1.533980830572545528e-03
1.782207010401161671e+09,2.485048919916152954e-01,-5.092816352844238281e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.696893751621246338e-01,-1.533980830572545528e-03
1.782207010411185503e+09,2.500388622283935547e-01,-5.154175758361816406e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.727573454380035400e-01,-1.533980830572545528e-03
1.782207010421180248e+09,2.500388622283935547e-01,-5.230874419212341309e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.758253157138824463e-01,-1.533980830572545528e-03
1.782207010431301832e+09,2.500388622283935547e-01,-5.307573676109313965e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.788932561874389648e-01,-1.533980830572545528e-03
1.782207010441102505e+09,2.500388622283935547e-01,-5.384272933006286621e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.819612264633178711e-01,-1.533980830572545528e-03
1.782207010451557159e+09,2.500388622283935547e-01,-5.476311445236206055e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.850291967391967773e-01,0.000000000000000000e+00
1.782207010461136580e+09,2.485048919916152954e-01,-5.553010702133178711e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.880971372127532959e-01,-1.533980830572545528e-03
1.782207010471275568e+09,2.485048919916152954e-01,-5.614370107650756836e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.896311223506927490e-01,-1.533980830572545528e-03
1.782207010481330633e+09,2.485048919916152954e-01,-5.675728917121887207e-01,-4.448544234037399292e-02,3.067961661145091057e-03,3.942330777645111084e-01,-1.533980830572545528e-03
1.782207010491261721e+09,2.485048919916152954e-01,-5.737088322639465332e-01,-4.295146465301513672e-02,3.067961661145091057e-03,3.973010480403900146e-01,-1.533980830572545528e-03
1.782207010501213074e+09,2.485048919916152954e-01,-5.798447728157043457e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.003689885139465332e-01,-1.533980830572545528e-03
1.782207010511389732e+09,2.469709068536758423e-01,-5.844466686248779297e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.034369587898254395e-01,-1.533980830572545528e-03
1.782207010521256447e+09,2.485048919916152954e-01,-5.905826091766357422e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.065049290657043457e-01,-1.533980830572545528e-03
1.782207010531313896e+09,2.485048919916152954e-01,-5.967185497283935547e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.095728695392608643e-01,-1.533980830572545528e-03
1.782207010541288376e+09,2.485048919916152954e-01,-6.013205051422119141e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.126408398151397705e-01,-1.533980830572545528e-03
1.782207010551245213e+09,2.485048919916152954e-01,-6.059224009513854980e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.157088100910186768e-01,-1.533980830572545528e-03
1.782207010561274052e+09,2.485048919916152954e-01,-6.089903712272644043e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.203107357025146484e-01,-1.533980830572545528e-03
1.782207010571262121e+09,2.500388622283935547e-01,-6.135923266410827637e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.233787059783935547e-01,-1.533980830572545528e-03
1.782207010581157446e+09,2.485048919916152954e-01,-6.181942820549011230e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.264466762542724609e-01,-1.533980830572545528e-03
1.782207010591229439e+09,2.500388622283935547e-01,-6.227962374687194824e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.295146465301513672e-01,-1.533980830572545528e-03
1.782207010601322412e+09,2.485048919916152954e-01,-6.258642077445983887e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.325825870037078857e-01,-1.533980830572545528e-03
1.782207010611289263e+09,2.500388622283935547e-01,-6.289321184158325195e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.356505572795867920e-01,-1.533980830572545528e-03
1.782207010621664524e+09,2.485048919916152954e-01,-6.320000886917114258e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.387185275554656982e-01,-1.533980830572545528e-03
1.782207010631273031e+09,2.500388622283935547e-01,-6.335340738296508789e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.417864680290222168e-01,-1.533980830572545528e-03
1.782207010641533613e+09,2.485048919916152954e-01,-6.350680589675903320e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.448544383049011230e-01,-1.533980830572545528e-03
1.782207010651512623e+09,2.485048919916152954e-01,-6.366020441055297852e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.479224085807800293e-01,-1.533980830572545528e-03
1.782207010661170721e+09,2.485048919916152954e-01,-6.396700143814086914e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.509903788566589355e-01,-1.533980830572545528e-03
1.782207010671658516e+09,2.500388622283935547e-01,-6.412039995193481445e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.540583193302154541e-01,-1.533980830572545528e-03
1.782207010681424618e+09,2.500388622283935547e-01,-6.427379846572875977e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.571262896060943604e-01,-1.533980830572545528e-03
1.782207010691570520e+09,2.500388622283935547e-01,-6.427379846572875977e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.601942598819732666e-01,-1.533980830572545528e-03
1.782207010701198816e+09,2.485048919916152954e-01,-6.427379846572875977e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.632622003555297852e-01,-1.533980830572545528e-03
1.782207010711287260e+09,2.485048919916152954e-01,-6.427379846572875977e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.663301706314086914e-01,-1.533980830572545528e-03
1.782207010721260548e+09,2.485048919916152954e-01,-6.427379846572875977e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.693981409072875977e-01,-1.533980830572545528e-03
1.782207010731176853e+09,2.485048919916152954e-01,-6.427379846572875977e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.724660813808441162e-01,-1.533980830572545528e-03
1.782207010741250515e+09,2.485048919916152954e-01,-6.412039995193481445e-01,-4.448544234037399292e-02,3.067961661145091057e-03,4.755340516567230225e-01,-1.533980830572545528e-03
1.782207010751659870e+09,2.485048919916152954e-01,-6.412039995193481445e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.786020219326019287e-01,-1.533980830572545528e-03
1.782207010761167288e+09,2.485048919916152954e-01,-6.396700143814086914e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.816699922084808350e-01,-1.533980830572545528e-03
1.782207010771330357e+09,2.469709068536758423e-01,-6.381360292434692383e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.862719178199768066e-01,-1.533980830572545528e-03
1.782207010781841993e+09,2.469709068536758423e-01,-6.381360292434692383e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.893398880958557129e-01,-1.533980830572545528e-03
1.782207010791306257e+09,2.469709068536758423e-01,-6.366020441055297852e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.939418137073516846e-01,-1.533980830572545528e-03
1.782207010801446199e+09,2.469709068536758423e-01,-6.366020441055297852e-01,-4.295146465301513672e-02,3.067961661145091057e-03,4.970097839832305908e-01,-1.533980830572545528e-03
1.782207010811207771e+09,2.469709068536758423e-01,-6.366020441055297852e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.000777244567871094e-01,-1.533980830572545528e-03
1.782207010821377754e+09,2.469709068536758423e-01,-6.350680589675903320e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.031456947326660156e-01,-1.533980830572545528e-03
1.782207010831628084e+09,2.469709068536758423e-01,-6.335340738296508789e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.077476501464843750e-01,-1.533980830572545528e-03
1.782207010841349363e+09,2.469709068536758423e-01,-6.320000886917114258e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.123496055603027344e-01,-1.533980830572545528e-03
1.782207010851301670e+09,2.439029514789581299e-01,-6.304661035537719727e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.154175758361816406e-01,-1.533980830572545528e-03
1.782207010861171007e+09,2.469709068536758423e-01,-6.304661035537719727e-01,-4.448544234037399292e-02,3.067961661145091057e-03,5.200195312500000000e-01,-1.533980830572545528e-03
1.782207010871330738e+09,2.439029514789581299e-01,-6.304661035537719727e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.246214270591735840e-01,-1.533980830572545528e-03
1.782207010881203175e+09,2.469709068536758423e-01,-6.304661035537719727e-01,-4.448544234037399292e-02,3.067961661145091057e-03,5.276893973350524902e-01,-1.533980830572545528e-03
1.782207010891142845e+09,2.469709068536758423e-01,-6.304661035537719727e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.322913527488708496e-01,-1.533980830572545528e-03
1.782207010901246548e+09,2.439029514789581299e-01,-6.289321184158325195e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.368933081626892090e-01,-1.533980830572545528e-03
1.782207010911654949e+09,2.469709068536758423e-01,-6.304661035537719727e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.430291891098022461e-01,0.000000000000000000e+00
1.782207010921056986e+09,2.469709068536758423e-01,-6.304661035537719727e-01,-4.448544234037399292e-02,3.067961661145091057e-03,5.476311445236206055e-01,-1.533980830572545528e-03
1.782207010931504726e+09,2.469709068536758423e-01,-6.304661035537719727e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.522330999374389648e-01,-1.533980830572545528e-03
1.782207010941214561e+09,2.469709068536758423e-01,-6.304661035537719727e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.583690404891967773e-01,-1.533980830572545528e-03
1.782207010951247215e+09,2.469709068536758423e-01,-6.320000886917114258e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.629709362983703613e-01,-1.533980830572545528e-03
1.782207010961404085e+09,2.469709068536758423e-01,-6.320000886917114258e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.675728917121887207e-01,-1.533980830572545528e-03
1.782207010971139908e+09,2.485048919916152954e-01,-6.320000886917114258e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.721748471260070801e-01,-1.533980830572545528e-03
1.782207010981223583e+09,2.469709068536758423e-01,-6.320000886917114258e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.767768025398254395e-01,0.000000000000000000e+00
1.782207010991351366e+09,2.485048919916152954e-01,-6.335340738296508789e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.813787579536437988e-01,-1.533980830572545528e-03
1.782207011001195192e+09,2.485048919916152954e-01,-6.335340738296508789e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.859806537628173828e-01,-1.533980830572545528e-03
1.782207011011322260e+09,2.469709068536758423e-01,-6.350680589675903320e-01,-4.448544234037399292e-02,3.067961661145091057e-03,5.921165943145751953e-01,-1.533980830572545528e-03
1.782207011021121740e+09,2.485048919916152954e-01,-6.350680589675903320e-01,-4.295146465301513672e-02,3.067961661145091057e-03,5.967185497283935547e-01,-1.533980830572545528e-03
1.782207011031264067e+09,2.485048919916152954e-01,-6.366020441055297852e-01,-4.448544234037399292e-02,3.067961661145091057e-03,6.013205051422119141e-01,-1.533980830572545528e-03
1.782207011041147709e+09,2.485048919916152954e-01,-6.381360292434692383e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.074563860893249512e-01,-1.533980830572545528e-03
1.782207011051207781e+09,2.485048919916152954e-01,-6.396700143814086914e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.120583415031433105e-01,-1.533980830572545528e-03
1.782207011061233759e+09,2.485048919916152954e-01,-6.396700143814086914e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.166602969169616699e-01,-1.533980830572545528e-03
1.782207011071097851e+09,2.485048919916152954e-01,-6.412039995193481445e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.212622523307800293e-01,-1.533980830572545528e-03
1.782207011081212997e+09,2.485048919916152954e-01,-6.427379846572875977e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.273981332778930664e-01,-1.533980830572545528e-03
1.782207011091674089e+09,2.485048919916152954e-01,-6.442719697952270508e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.320000886917114258e-01,-1.533980830572545528e-03
1.782207011101211786e+09,2.485048919916152954e-01,-6.458059549331665039e-01,-4.448544234037399292e-02,3.067961661145091057e-03,6.381360292434692383e-01,-1.533980830572545528e-03
1.782207011111242533e+09,2.485048919916152954e-01,-6.473399400711059570e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.427379846572875977e-01,-1.533980830572545528e-03
1.782207011121443987e+09,2.485048919916152954e-01,-6.488738656044006348e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.473399400711059570e-01,-1.533980830572545528e-03
1.782207011131245136e+09,2.485048919916152954e-01,-6.504078507423400879e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.519418358802795410e-01,-1.533980830572545528e-03
1.782207011141272306e+09,2.485048919916152954e-01,-6.519418358802795410e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.565437912940979004e-01,-1.533980830572545528e-03
1.782207011151537895e+09,2.469709068536758423e-01,-6.534758210182189941e-01,-4.448544234037399292e-02,3.067961661145091057e-03,6.611457467079162598e-01,-1.533980830572545528e-03
1.782207011161296844e+09,2.469709068536758423e-01,-6.534758210182189941e-01,-4.448544234037399292e-02,3.067961661145091057e-03,6.657477021217346191e-01,-1.533980830572545528e-03
1.782207011171355963e+09,2.469709068536758423e-01,-6.550098061561584473e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.703495979309082031e-01,-3.067961661145091057e-03
1.782207011181182146e+09,2.439029514789581299e-01,-6.565437912940979004e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.734175682067871094e-01,-3.067961661145091057e-03
1.782207011191245794e+09,2.439029514789581299e-01,-6.580777764320373535e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.764855384826660156e-01,-3.067961661145091057e-03
1.782207011201220274e+09,2.439029514789581299e-01,-6.596117615699768066e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.795535087585449219e-01,-3.067961661145091057e-03
1.782207011211259842e+09,2.439029514789581299e-01,-6.611457467079162598e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.826214790344238281e-01,-3.067961661145091057e-03
1.782207011221396446e+09,2.469709068536758423e-01,-6.642137169837951660e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.872234344482421875e-01,-3.067961661145091057e-03
1.782207011231285810e+09,2.439029514789581299e-01,-6.657477021217346191e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.918253302574157715e-01,-3.067961661145091057e-03
1.782207011241349697e+09,2.439029514789581299e-01,-6.688156127929687500e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.948933005332946777e-01,-3.067961661145091057e-03
1.782207011251388311e+09,2.423689663410186768e-01,-6.718835830688476562e-01,-4.295146465301513672e-02,3.067961661145091057e-03,6.994952559471130371e-01,-3.067961661145091057e-03
1.782207011261148214e+09,2.423689663410186768e-01,-6.734175682067871094e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.025632262229919434e-01,-3.067961661145091057e-03
1.782207011271569014e+09,2.408349961042404175e-01,-6.749515533447265625e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.056311964988708496e-01,-3.067961661145091057e-03
1.782207011281437635e+09,2.393010109663009644e-01,-6.749515533447265625e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.102331519126892090e-01,-3.067961661145091057e-03
1.782207011291641235e+09,2.377670258283615112e-01,-6.764855384826660156e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.133010625839233398e-01,-3.067961661145091057e-03
1.782207011301265001e+09,2.346990704536437988e-01,-6.764855384826660156e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.179030179977416992e-01,-3.067961661145091057e-03
1.782207011311127663e+09,2.346990704536437988e-01,-6.795535087585449219e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.209709882736206055e-01,-4.601942375302314758e-03
1.782207011321447134e+09,2.316311001777648926e-01,-6.826214790344238281e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.255729436874389648e-01,-4.601942375302314758e-03
1.782207011331442833e+09,2.300971299409866333e-01,-6.856894493103027344e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.301748991012573242e-01,-4.601942375302314758e-03
1.782207011341135502e+09,2.285631448030471802e-01,-6.887574195861816406e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.363107800483703613e-01,-4.601942375302314758e-03
1.782207011351652384e+09,2.254951894283294678e-01,-6.918253302574157715e-01,-4.295146465301513672e-02,3.067961661145091057e-03,7.393787503242492676e-01,-4.601942375302314758e-03
1.782207011361432552e+09,2.239612042903900146e-01,-6.948933005332946777e-01,-4.141748324036598206e-02,3.067961661145091057e-03,7.470486760139465332e-01,-6.135923322290182114e-03
1.782207011371170521e+09,2.208932340145111084e-01,-6.979612708091735840e-01,-4.141748324036598206e-02,3.067961661145091057e-03,7.516506314277648926e-01,-7.669904269278049469e-03
